student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status,unresolved_hold_count,score,risk_gpa,risk_hold,risk_placement_score,risk_retake,risk_no_intervention,risk_delay,risk_status,at_risk_score,at_risk_flag,risk_category
2488,18,Female,Nursing,Freshman,No,No,Fall 2023,Good Standing,High,Dropout,0.0,91.0,0,0,0,0,0,0,1,1,0,Low Risk
2489,34,Non-binary,Computer Science,Sophomore,No,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,44.0,0,0,1,0,1,0,1,3,1,Medium Risk
2490,31,Male,Biology,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,1.0,53.0,0,1,1,1,0,1,0,4,1,High Risk
2491,29,Non-binary,Nursing,Freshman,No,No,Spring 2023,Good Standing,High,Dropout,0.0,43.0,0,0,1,1,1,0,1,4,1,High Risk
2492,27,Female,Nursing,Senior,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,48.0,0,0,1,1,1,0,0,3,1,Medium Risk
2493,28,Male,Biology,Senior,No,Yes,Spring 2024,Good Standing,Low,Dropout,0.0,42.0,1,0,1,1,1,0,1,5,1,High Risk
2494,19,Non-binary,Psychology,Junior,No,No,Fall 2023,Warning,Medium,Enrolled,0.0,60.0,0,0,0,0,1,1,1,3,1,Medium Risk
2495,24,Male,Biology,Senior,Yes,Yes,Spring 2024,Good Standing,Medium,Graduate,0.0,68.0,0,0,0,1,1,0,0,2,1,Medium Risk
2496,32,Male,Computer Science,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,53.0,0,0,1,1,1,0,0,3,1,Medium Risk
2497,28,Non-binary,Computer Science,Freshman,No,No,Fall 2022,Good Standing,Low,Enrolled,0.0,92.0,1,0,0,0,0,0,1,2,1,Medium Risk
2498,29,Male,Nursing,Sophomore,No,No,Fall 2023,Good Standing,High,Graduate,0.0,40.0,0,0,1,1,1,0,0,3,1,Medium Risk
2499,23,Non-binary,Education,Freshman,No,No,Spring 2023,Good Standing,Medium,Graduate,0.0,93.0,0,0,0,0,1,0,0,1,0,Low Risk
2500,30,Female,Psychology,Junior,No,Yes,Spring 2023,Probation,High,Dropout,0.0,60.0,0,0,0,0,1,0,1,2,1,Medium Risk
2501,33,Male,Nursing,Junior,No,Yes,Fall 2022,Good Standing,Low,Dropout,0.0,61.0,1,0,0,1,1,0,1,4,1,High Risk
2502,27,Female,Biology,Senior,No,Yes,Spring 2023,Probation,Medium,Enrolled,1.0,63.0,0,1,0,0,1,1,1,4,1,High Risk
2503,25,Female,Nursing,Senior,No,Yes,Spring 2023,Good Standing,Low,Enrolled,0.0,62.0,1,0,0,0,1,1,1,4,1,High Risk
2504,18,Male,Business Administration,Senior,Yes,Yes,Spring 2023,Probation,Low,Dropout,0.0,74.0,1,0,0,0,1,0,1,3,1,Medium Risk
2505,25,Non-binary,Business Administration,Junior,No,No,Fall 2023,Good Standing,High,Graduate,0.0,77.0,0,0,0,1,0,0,0,1,0,Low Risk
2506,23,Male,Education,Freshman,No,No,Fall 2023,Good Standing,High,Dropout,0.0,79.0,0,0,0,0,0,0,1,1,0,Low Risk
2507,22,Female,Psychology,Senior,No,No,Spring 2023,Good Standing,High,Enrolled,1.0,59.0,0,1,1,0,1,1,1,5,1,High Risk
2508,32,Female,Mechanical Engineering,Sophomore,No,No,Fall 2022,Good Standing,Medium,Dropout,0.0,87.0,0,0,0,0,1,1,1,3,1,Medium Risk
2509,32,Non-binary,Architecture,Senior,No,Yes,Spring 2023,Good Standing,Medium,Dropout,0.0,93.0,0,0,0,0,1,0,1,2,1,Medium Risk
2510,19,Male,Business Administration,Junior,No,No,Spring 2024,Good Standing,Medium,Enrolled,1.0,69.0,0,1,0,1,1,1,1,5,1,High Risk
2511,18,Female,Mechanical Engineering,Senior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled,0.0,78.0,0,0,0,0,1,1,1,3,1,Medium Risk
2512,28,Female,Computer Science,Freshman,No,No,Fall 2023,Probation,Medium,Enrolled,0.0,51.0,0,0,1,1,1,0,1,4,1,High Risk
2513,27,Female,Business Administration,Senior,No,No,Spring 2024,Good Standing,Medium,Dropout,0.0,64.0,0,0,0,0,0,0,1,1,0,Low Risk
2514,34,Non-binary,Business Administration,Junior,No,No,Spring 2023,Good Standing,High,Graduate,0.0,64.0,0,0,0,0,1,0,0,1,0,Low Risk
2515,25,Female,Psychology,Junior,No,Yes,Spring 2023,Good Standing,High,Graduate,1.0,64.0,0,1,0,0,1,1,0,3,1,Medium Risk
2516,32,Female,Education,Sophomore,No,No,Fall 2022,Good Standing,Medium,Dropout,0.0,89.0,0,0,0,1,1,0,1,3,1,Medium Risk
2517,25,Male,Mechanical Engineering,Junior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled,1.0,69.0,0,1,0,0,1,1,1,4,1,High Risk
2518,34,Male,Biology,Sophomore,No,Yes,Spring 2023,Probation,Low,Enrolled,0.0,40.0,1,0,1,1,1,1,1,6,1,High Risk
2519,29,Female,Business Administration,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Graduate,1.0,56.0,0,1,1,1,1,1,0,5,1,High Risk
2520,25,Female,Business Administration,Junior,No,No,Fall 2022,Probation,Medium,Enrolled,0.0,74.0,0,0,0,0,1,1,1,3,1,Medium Risk
2521,31,Male,Psychology,Senior,No,No,Spring 2024,Good Standing,Medium,Dropout,0.0,57.0,0,0,1,0,1,1,1,4,1,High Risk
2522,21,Non-binary,Psychology,Freshman,No,Yes,Fall 2023,Good Standing,High,Dropout,0.0,69.0,0,0,0,0,0,1,1,2,1,Medium Risk
2523,18,Non-binary,Education,Senior,No,No,Fall 2022,Good Standing,High,Enrolled,0.0,96.0,0,0,0,0,1,0,1,2,1,Medium Risk
2524,18,Non-binary,Mechanical Engineering,Senior,No,No,Spring 2024,Probation,High,Graduate,0.0,84.0,0,0,0,0,1,1,0,2,1,Medium Risk
2525,33,Non-binary,Computer Science,Senior,No,No,Spring 2023,Good Standing,High,Dropout,0.0,59.0,0,0,1,0,1,0,1,3,1,Medium Risk
2526,31,Non-binary,Biology,Freshman,No,Yes,Fall 2023,Probation,Medium,Dropout,0.0,55.0,0,0,1,0,0,1,1,3,1,Medium Risk
2527,33,Non-binary,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,51.0,0,0,1,1,1,0,0,3,1,Medium Risk
2528,22,Non-binary,Architecture,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,85.0,0,0,0,1,1,1,0,3,1,Medium Risk
2529,26,Non-binary,Computer Science,Senior,No,No,Fall 2023,Good Standing,Medium,Dropout,0.0,46.0,0,0,1,1,0,0,1,3,1,Medium Risk
2530,19,Male,Nursing,Sophomore,No,No,Fall 2023,Good Standing,High,Enrolled,0.0,41.0,0,0,1,0,1,0,1,3,1,Medium Risk
2531,23,Non-binary,Business Administration,Junior,Yes,No,Spring 2024,Good Standing,Medium,Enrolled,0.0,92.0,0,0,0,0,0,0,1,1,0,Low Risk
2532,26,Non-binary,Mechanical Engineering,Freshman,No,Yes,Spring 2024,Probation,Medium,Dropout,1.0,88.0,0,1,0,0,1,1,1,4,1,High Risk
2533,18,Non-binary,Education,Sophomore,No,Yes,Spring 2023,Warning,Low,Dropout,0.0,97.0,1,0,0,1,1,0,1,4,1,High Risk
2534,26,Female,Business Administration,Freshman,Yes,Yes,Fall 2023,Good Standing,Low,Enrolled,0.0,48.0,1,0,1,0,0,0,1,3,1,Medium Risk
2535,33,Male,Mechanical Engineering,Sophomore,Yes,No,Fall 2022,Probation,Medium,Graduate,0.0,53.0,0,0,1,0,0,0,0,1,0,Low Risk
2536,30,Male,Mechanical Engineering,Junior,No,Yes,Fall 2022,Good Standing,Medium,Graduate,1.0,66.0,0,1,0,0,1,1,0,3,1,Medium Risk
2537,26,Male,Mechanical Engineering,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate,0.0,48.0,0,0,1,0,1,0,0,2,1,Medium Risk
2538,30,Non-binary,Business Administration,Junior,No,No,Spring 2024,Good Standing,High,Enrolled,0.0,87.0,0,0,0,1,1,1,1,4,1,High Risk
2539,26,Non-binary,Education,Freshman,No,No,Spring 2023,Good Standing,Low,Dropout,0.0,96.0,1,0,0,0,1,0,1,3,1,Medium Risk
2540,28,Female,Biology,Sophomore,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,56.0,0,0,1,1,1,0,0,3,1,Medium Risk
2541,21,Male,Psychology,Senior,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,91.0,0,0,0,0,0,0,0,0,0,Low Risk
2542,19,Non-binary,Business Administration,Senior,No,No,Fall 2022,Good Standing,Low,Enrolled,1.0,43.0,1,1,1,0,1,1,1,6,1,High Risk
2543,23,Male,Architecture,Freshman,Yes,No,Spring 2024,Probation,Medium,Graduate,0.0,54.0,0,0,1,1,1,0,0,3,1,Medium Risk
2544,31,Female,Mechanical Engineering,Sophomore,No,Yes,Fall 2022,Good Standing,High,Enrolled,0.0,48.0,0,0,1,1,0,0,1,3,1,Medium Risk
2545,21,Female,Education,Senior,No,No,Spring 2024,Probation,High,Enrolled,0.0,77.0,0,0,0,1,1,0,1,3,1,Medium Risk
2546,23,Female,Biology,Junior,No,No,Fall 2022,Probation,High,Enrolled,0.0,80.0,0,0,0,0,1,0,1,2,1,Medium Risk
2547,23,Male,Nursing,Sophomore,No,No,Fall 2023,Good Standing,Medium,Dropout,0.0,45.0,0,0,1,0,0,0,1,2,1,Medium Risk
2548,19,Non-binary,Architecture,Sophomore,No,No,Fall 2022,Good Standing,Medium,Enrolled,0.0,64.0,0,0,0,0,0,1,1,2,1,Medium Risk
2549,30,Non-binary,Computer Science,Senior,Yes,No,Fall 2023,Good Standing,Low,Dropout,0.0,93.0,1,0,0,0,0,0,1,2,1,Medium Risk
2550,26,Female,Architecture,Junior,Yes,Yes,Fall 2023,Probation,Medium,Graduate,0.0,79.0,0,0,0,0,0,0,0,0,0,Low Risk
2551,30,Non-binary,Mechanical Engineering,Junior,No,No,Spring 2024,Warning,High,Graduate,0.0,72.0,0,0,0,0,1,0,0,1,0,Low Risk
2552,28,Female,Nursing,Junior,No,Yes,Spring 2024,Good Standing,High,Enrolled,1.0,68.0,0,1,0,0,0,1,1,3,1,Medium Risk
2553,18,Male,Psychology,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Dropout,0.0,68.0,0,0,0,0,1,0,1,2,1,Medium Risk
2554,24,Female,Biology,Freshman,No,No,Fall 2023,Good Standing,Low,Enrolled,0.0,70.0,1,0,0,0,1,0,1,3,1,Medium Risk
2555,32,Male,Biology,Sophomore,Yes,No,Spring 2023,Good Standing,High,Graduate,0.0,64.0,0,0,0,0,1,0,0,1,0,Low Risk
2556,18,Female,Mechanical Engineering,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Enrolled,0.0,93.0,1,0,0,0,1,0,1,3,1,Medium Risk
2557,29,Non-binary,Architecture,Senior,No,No,Fall 2023,Good Standing,Medium,Dropout,0.0,72.0,0,0,0,0,1,0,1,2,1,Medium Risk
2558,24,Non-binary,Architecture,Freshman,No,No,Fall 2023,Probation,High,Enrolled,0.0,85.0,0,0,0,0,1,1,1,3,1,Medium Risk
2559,32,Female,Biology,Junior,No,No,Spring 2024,Warning,Low,Enrolled,0.0,54.0,1,0,1,0,0,0,1,3,1,Medium Risk
2560,18,Non-binary,Nursing,Senior,Yes,No,Spring 2024,Good Standing,High,Graduate,0.0,62.0,0,0,0,1,0,0,0,1,0,Low Risk
2561,34,Non-binary,Mechanical Engineering,Sophomore,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,58.0,0,0,1,0,1,1,0,3,1,Medium Risk
2562,34,Non-binary,Business Administration,Freshman,No,Yes,Spring 2023,Probation,High,Enrolled,0.0,69.0,0,0,0,0,0,0,1,1,0,Low Risk
2563,20,Male,Education,Junior,Yes,No,Spring 2023,Good Standing,Low,Enrolled,0.0,55.0,1,0,1,1,0,0,1,4,1,High Risk
2564,29,Non-binary,Nursing,Junior,No,Yes,Fall 2023,Good Standing,Low,Dropout,0.0,68.0,1,0,0,1,1,0,1,4,1,High Risk
2565,23,Male,Education,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Dropout,0.0,56.0,1,0,1,1,1,0,1,5,1,High Risk
2566,28,Female,Business Administration,Junior,No,No,Spring 2024,Good Standing,High,Graduate,0.0,70.0,0,0,0,0,0,0,0,0,0,Low Risk
2567,20,Non-binary,Business Administration,Junior,No,No,Spring 2024,Good Standing,High,Dropout,0.0,45.0,0,0,1,1,0,0,1,3,1,Medium Risk
2568,25,Non-binary,Education,Freshman,Yes,Yes,Spring 2024,Good Standing,Medium,Dropout,0.0,96.0,0,0,0,0,1,1,1,3,1,Medium Risk
2569,31,Non-binary,Nursing,Senior,No,Yes,Spring 2024,Probation,High,Graduate,1.0,65.0,0,1,0,0,0,1,0,2,1,Medium Risk
2570,31,Female,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,53.0,0,0,1,1,1,1,0,4,1,High Risk
2571,27,Male,Education,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,96.0,0,0,0,0,1,0,0,1,0,Low Risk
2572,19,Male,Computer Science,Senior,No,No,Fall 2023,Good Standing,High,Graduate,0.0,90.0,0,0,0,0,1,0,0,1,0,Low Risk
2573,31,Non-binary,Nursing,Senior,Yes,Yes,Fall 2023,Good Standing,Medium,Dropout,0.0,86.0,0,0,0,0,1,1,1,3,1,Medium Risk
2574,26,Female,Architecture,Junior,No,No,Spring 2023,Warning,Low,Dropout,0.0,57.0,1,0,1,0,1,1,1,5,1,High Risk
2575,20,Female,Architecture,Freshman,Yes,Yes,Spring 2024,Good Standing,Low,Dropout,0.0,75.0,1,0,0,0,1,0,1,3,1,Medium Risk
2576,25,Female,Computer Science,Junior,Yes,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,75.0,0,0,0,0,0,0,0,0,0,Low Risk
2577,33,Female,Mechanical Engineering,Sophomore,No,No,Spring 2024,Probation,Medium,Graduate,0.0,83.0,0,0,0,1,0,0,0,1,0,Low Risk
2578,19,Female,Biology,Freshman,Yes,No,Spring 2024,Good Standing,High,Enrolled,0.0,65.0,0,0,0,0,0,1,1,2,1,Medium Risk
2579,23,Male,Architecture,Senior,No,Yes,Spring 2023,Probation,High,Graduate,0.0,44.0,0,0,1,0,1,1,0,3,1,Medium Risk
2580,29,Male,Education,Junior,Yes,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,49.0,0,0,1,0,1,0,0,2,1,Medium Risk
2581,22,Male,Mechanical Engineering,Junior,No,No,Fall 2022,Good Standing,Low,Dropout,0.0,99.0,1,0,0,0,1,1,1,4,1,High Risk
2582,19,Non-binary,Architecture,Freshman,Yes,Yes,Fall 2023,Probation,High,Enrolled,0.0,81.0,0,0,0,0,0,1,1,2,1,Medium Risk
2583,33,Female,Nursing,Freshman,Yes,Yes,Spring 2024,Good Standing,High,Graduate,0.0,98.0,0,0,0,0,1,0,0,1,0,Low Risk
2584,22,Non-binary,Education,Senior,No,No,Fall 2022,Good Standing,High,Graduate,0.0,,0,0,0,0,1,0,0,1,0,Low Risk
2585,32,Female,Biology,Senior,No,Yes,Fall 2023,Good Standing,High,Enrolled,0.0,98.0,0,0,0,0,1,0,1,2,1,Medium Risk
2586,29,Male,Mechanical Engineering,Sophomore,No,Yes,Fall 2022,Good Standing,High,Enrolled,0.0,67.0,0,0,0,1,1,0,1,3,1,Medium Risk
2587,21,Non-binary,Architecture,Senior,No,No,Spring 2024,Probation,Medium,Enrolled,0.0,96.0,0,0,0,0,1,0,1,2,1,Medium Risk
2588,32,Male,Architecture,Junior,Yes,No,Fall 2023,Good Standing,Medium,Enrolled,0.0,92.0,0,0,0,0,1,0,1,2,1,Medium Risk
2589,28,Female,Psychology,Sophomore,No,No,Fall 2022,Good Standing,High,Dropout,0.0,96.0,0,0,0,0,0,1,1,2,1,Medium Risk
2590,33,Female,Architecture,Sophomore,Yes,No,Spring 2023,Good Standing,High,Graduate,0.0,50.0,0,0,1,0,1,0,0,2,1,Medium Risk
2591,23,Female,Business Administration,Sophomore,No,No,Fall 2022,Good Standing,Medium,Enrolled,0.0,80.0,0,0,0,0,1,0,1,2,1,Medium Risk
2592,31,Male,Education,Freshman,No,No,Spring 2024,Probation,Medium,Graduate,0.0,67.0,0,0,0,1,1,0,0,2,1,Medium Risk
2593,29,Female,Biology,Senior,No,No,Spring 2023,Good Standing,High,Dropout,0.0,72.0,0,0,0,0,1,1,1,3,1,Medium Risk
2594,28,Male,Business Administration,Sophomore,No,Yes,Fall 2022,Probation,Low,Dropout,0.0,99.0,1,0,0,0,1,0,1,3,1,Medium Risk
2595,30,Non-binary,Computer Science,Freshman,Yes,No,Fall 2022,Good Standing,Medium,Graduate,0.0,70.0,0,0,0,1,1,0,0,2,1,Medium Risk
2596,28,Female,Mechanical Engineering,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,94.0,0,0,0,0,0,0,0,0,0,Low Risk
2597,33,Female,Architecture,Sophomore,No,No,Spring 2024,Warning,Low,Enrolled,0.0,50.0,1,0,1,0,0,0,1,3,1,Medium Risk
2598,32,Female,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,79.0,0,0,0,0,0,0,0,0,0,Low Risk
2599,32,Non-binary,Biology,Junior,Yes,No,Fall 2022,Good Standing,Low,Dropout,0.0,67.0,1,0,0,0,1,0,1,3,1,Medium Risk
2600,21,Female,Education,Sophomore,No,No,Fall 2022,Good Standing,Low,Dropout,1.0,81.0,1,1,0,0,1,1,1,5,1,High Risk
2601,28,Male,Business Administration,Junior,No,Yes,Spring 2024,Good Standing,High,Graduate,0.0,62.0,0,0,0,0,0,0,0,0,0,Low Risk
2602,32,Male,Business Administration,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Dropout,0.0,74.0,1,0,0,0,1,0,1,3,1,Medium Risk
2603,21,Female,Mechanical Engineering,Sophomore,No,No,Spring 2024,Good Standing,High,Enrolled,0.0,64.0,0,0,0,1,1,0,1,3,1,Medium Risk
2604,30,Female,Education,Senior,No,Yes,Fall 2023,Good Standing,High,Enrolled,0.0,55.0,0,0,1,1,1,0,1,4,1,High Risk
2605,19,Non-binary,Architecture,Sophomore,No,Yes,Fall 2023,Good Standing,Low,Enrolled,0.0,45.0,1,0,1,0,0,0,1,3,1,Medium Risk
2606,31,Non-binary,Psychology,Sophomore,No,Yes,Spring 2024,Good Standing,Low,Dropout,0.0,82.0,1,0,0,0,1,0,1,3,1,Medium Risk
2607,21,Non-binary,Psychology,Junior,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,47.0,0,0,1,1,1,0,0,3,1,Medium Risk
2608,33,Female,Mechanical Engineering,Junior,No,No,Fall 2022,Good Standing,High,Enrolled,0.0,51.0,0,0,1,1,1,0,1,4,1,High Risk
2609,31,Non-binary,Education,Senior,Yes,Yes,Spring 2023,Good Standing,Medium,Graduate,0.0,43.0,0,0,1,1,1,0,0,3,1,Medium Risk
2610,32,Non-binary,Mechanical Engineering,Sophomore,No,Yes,Spring 2024,Good Standing,Medium,Enrolled,0.0,52.0,0,0,1,1,1,0,1,4,1,High Risk
2611,20,Male,Education,Sophomore,No,Yes,Spring 2024,Warning,High,Graduate,1.0,89.0,0,1,0,0,0,1,0,2,1,Medium Risk
2612,25,Non-binary,Biology,Junior,No,No,Fall 2022,Good Standing,Low,Dropout,0.0,65.0,1,0,0,1,1,1,1,5,1,High Risk
2613,33,Male,Biology,Freshman,Yes,Yes,Fall 2023,Probation,Medium,Graduate,0.0,54.0,0,0,1,0,1,0,0,2,1,Medium Risk
2614,27,Male,Computer Science,Freshman,No,No,Fall 2023,Good Standing,High,Enrolled,0.0,95.0,0,0,0,0,1,0,1,2,1,Medium Risk
2615,21,Non-binary,Architecture,Freshman,Yes,Yes,Spring 2023,Good Standing,High,Enrolled,0.0,50.0,0,0,1,1,1,0,1,4,1,High Risk
2616,19,Male,Mechanical Engineering,Junior,No,No,Spring 2023,Good Standing,Medium,Enrolled,0.0,78.0,0,0,0,0,0,0,1,1,0,Low Risk
2617,34,Female,Architecture,Junior,No,No,Fall 2023,Probation,Medium,Graduate,0.0,83.0,0,0,0,0,1,0,0,1,0,Low Risk
2618,30,Female,Education,Freshman,Yes,Yes,Spring 2024,Good Standing,High,Enrolled,0.0,87.0,0,0,0,1,1,0,1,3,1,Medium Risk
2619,21,Non-binary,Psychology,Freshman,No,No,Spring 2023,Warning,Medium,Enrolled,0.0,90.0,0,0,0,0,1,0,1,2,1,Medium Risk
2620,28,Female,Architecture,Sophomore,No,No,Fall 2022,Good Standing,High,Dropout,0.0,53.0,0,0,1,0,1,0,1,3,1,Medium Risk
2621,24,Male,Education,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,63.0,0,0,0,0,1,0,0,1,0,Low Risk
2622,29,Female,Biology,Junior,No,No,Fall 2022,Probation,Medium,Enrolled,0.0,72.0,0,0,0,0,1,0,1,2,1,Medium Risk
2623,27,Non-binary,Education,Freshman,No,No,Spring 2023,Good Standing,High,Enrolled,0.0,94.0,0,0,0,0,0,0,1,1,0,Low Risk
2624,24,Non-binary,Mechanical Engineering,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,97.0,0,0,0,0,1,0,0,1,0,Low Risk
2625,30,Male,Computer Science,Senior,Yes,No,Spring 2023,Good Standing,Medium,Graduate,0.0,58.0,0,0,1,1,1,1,0,4,1,High Risk
2626,24,Non-binary,Computer Science,Junior,No,Yes,Fall 2023,Probation,Medium,Enrolled,0.0,92.0,0,0,0,1,0,0,1,2,1,Medium Risk
2627,34,Female,Computer Science,Senior,No,Yes,Spring 2024,Good Standing,Medium,Graduate,0.0,47.0,0,0,1,0,1,0,0,2,1,Medium Risk
2628,27,Non-binary,Computer Science,Sophomore,No,No,Spring 2023,Good Standing,Low,Enrolled,1.0,79.0,1,1,0,0,1,1,1,5,1,High Risk
2629,27,Male,Biology,Senior,No,No,Spring 2023,Good Standing,Low,Dropout,0.0,54.0,1,0,1,0,0,0,1,3,1,Medium Risk
2630,21,Non-binary,Nursing,Freshman,Yes,No,Spring 2023,Good Standing,High,Graduate,0.0,85.0,0,0,0,1,0,0,0,1,0,Low Risk
2631,21,Female,Architecture,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,0.0,95.0,0,0,0,1,1,0,0,2,1,Medium Risk
2632,24,Male,Mechanical Engineering,Junior,No,No,Fall 2022,Good Standing,High,Enrolled,1.0,78.0,0,1,0,1,1,1,1,5,1,High Risk
2633,18,Female,Business Administration,Senior,No,No,Fall 2022,Good Standing,High,Dropout,0.0,45.0,0,0,1,1,0,0,1,3,1,Medium Risk
2634,29,Male,Mechanical Engineering,Senior,No,No,Fall 2023,Good Standing,High,Enrolled,0.0,49.0,0,0,1,0,0,0,1,2,1,Medium Risk
2635,30,Non-binary,Nursing,Sophomore,No,No,Spring 2023,Good Standing,Low,Enrolled,0.0,90.0,1,0,0,0,1,0,1,3,1,Medium Risk
2636,27,Male,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate,0.0,47.0,0,0,1,0,1,1,0,3,1,Medium Risk
2637,32,Male,Nursing,Freshman,No,Yes,Spring 2024,Good Standing,High,Enrolled,0.0,88.0,0,0,0,0,1,0,1,2,1,Medium Risk
2638,30,Non-binary,Psychology,Freshman,No,Yes,Spring 2023,Good Standing,High,Graduate,0.0,52.0,0,0,1,0,0,0,0,1,0,Low Risk
2639,26,Female,Psychology,Freshman,No,No,Fall 2023,Good Standing,Low,Enrolled,0.0,48.0,1,0,1,0,0,0,1,3,1,Medium Risk
2640,26,Non-binary,Architecture,Senior,No,No,Fall 2022,Warning,Medium,Graduate,0.0,,0,0,0,0,0,0,0,0,0,Low Risk
2641,32,Male,Biology,Senior,No,Yes,Spring 2024,Good Standing,Medium,Dropout,0.0,48.0,0,0,1,0,1,0,1,3,1,Medium Risk
2642,27,Non-binary,Mechanical Engineering,Junior,Yes,Yes,Spring 2024,Good Standing,Low,Dropout,0.0,66.0,1,0,0,0,1,1,1,4,1,High Risk
2643,27,Male,Mechanical Engineering,Freshman,No,No,Fall 2023,Good Standing,Medium,Enrolled,0.0,68.0,0,0,0,0,0,1,1,2,1,Medium Risk
2644,25,Non-binary,Business Administration,Senior,No,No,Fall 2022,Good Standing,High,Graduate,0.0,56.0,0,0,1,0,1,0,0,2,1,Medium Risk
2645,33,Non-binary,Biology,Junior,No,No,Spring 2023,Good Standing,Medium,Enrolled,0.0,63.0,0,0,0,0,1,0,1,2,1,Medium Risk
2646,34,Female,Business Administration,Freshman,No,No,Spring 2024,Probation,Low,Enrolled,0.0,52.0,1,0,1,0,0,0,1,3,1,Medium Risk
2647,22,Male,Psychology,Sophomore,No,No,Fall 2023,Good Standing,Low,Enrolled,0.0,94.0,1,0,0,0,1,0,1,3,1,Medium Risk
2648,21,Female,Computer Science,Sophomore,Yes,Yes,Spring 2024,Good Standing,High,Enrolled,0.0,88.0,0,0,0,0,1,0,1,2,1,Medium Risk
2649,21,Male,Nursing,Senior,No,No,Spring 2024,Good Standing,High,Enrolled,0.0,41.0,0,0,1,1,1,0,1,4,1,High Risk
2650,24,Non-binary,Business Administration,Junior,No,No,Fall 2022,Probation,High,Graduate,0.0,88.0,0,0,0,0,0,0,0,0,0,Low Risk
2651,27,Male,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0.0,80.0,0,0,0,0,0,1,0,1,0,Low Risk
2652,21,Female,Business Administration,Junior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled,0.0,44.0,0,0,1,0,1,1,1,4,1,High Risk
2653,27,Female,Computer Science,Junior,Yes,Yes,Spring 2024,Good Standing,High,Dropout,0.0,73.0,0,0,0,0,0,0,1,1,0,Low Risk
2654,18,Female,Computer Science,Sophomore,No,No,Fall 2023,Good Standing,Medium,Enrolled,0.0,43.0,0,0,1,1,1,0,1,4,1,High Risk
2655,22,Male,Mechanical Engineering,Junior,Yes,Yes,Spring 2024,Probation,Medium,Graduate,0.0,88.0,0,0,0,1,1,0,0,2,1,Medium Risk
2656,32,Female,Nursing,Sophomore,Yes,No,Fall 2023,Good Standing,Medium,Dropout,0.0,85.0,0,0,0,0,1,0,1,2,1,Medium Risk
2657,34,Female,Computer Science,Senior,Yes,No,Spring 2024,Good Standing,Low,Dropout,0.0,46.0,1,0,1,1,1,0,1,5,1,High Risk
2658,20,Female,Biology,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate,0.0,56.0,0,0,1,1,1,0,0,3,1,Medium Risk
2659,29,Non-binary,Business Administration,Freshman,No,No,Spring 2024,Good Standing,Medium,Dropout,0.0,94.0,0,0,0,0,0,0,1,1,0,Low Risk
2660,19,Non-binary,Business Administration,Senior,No,Yes,Spring 2024,Good Standing,Medium,Enrolled,0.0,73.0,0,0,0,0,1,0,1,2,1,Medium Risk
2661,18,Male,Psychology,Sophomore,No,No,Spring 2023,Probation,Low,Dropout,0.0,91.0,1,0,0,0,1,0,1,3,1,Medium Risk
2662,34,Male,Computer Science,Sophomore,No,No,Fall 2022,Good Standing,High,Dropout,0.0,44.0,0,0,1,0,0,0,1,2,1,Medium Risk
2663,33,Female,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Low,Enrolled,0.0,76.0,1,0,0,1,1,0,1,4,1,High Risk
2664,22,Non-binary,Mechanical Engineering,Sophomore,No,No,Fall 2023,Good Standing,High,Graduate,0.0,92.0,0,0,0,0,1,1,0,2,1,Medium Risk
2665,32,Female,Nursing,Senior,No,No,Spring 2024,Probation,High,Enrolled,0.0,95.0,0,0,0,1,1,0,1,3,1,Medium Risk
